transaction_id,card_id,merchant_id,amount,currency,country,mcc,device_id,ip_address,timestamp
tx_2689,card_19,m_263,66.79,USD,KZ,5812,d_127,10.0.2.235,2026-04-12T15:02:24.946687+00:00
tx_2690,card_13,m_165,121.76,USD,DE,5411,d_460,10.0.249.38,2026-04-12T15:02:34.946695+00:00
tx_2691,card_16,m_144,119.21,USD,US,5411,d_400,10.0.138.220,2026-04-12T15:02:44.946704+00:00
tx_2692,card_7,m_75,163.46,USD,DE,5411,d_387,10.0.230.27,2026-04-12T15:02:54.946712+00:00
tx_2693,card_3,m_193,32.34,USD,TR,5732,d_297,10.0.24.1,2026-04-12T15:03:04.946721+00:00
tx_2694,card_28,m_69,42.59,USD,US,5812,d_70,10.0.229.45,2026-04-12T15:03:14.946731+00:00
tx_2695,card_15,m_125,2412.88,USD,ID,7995,d_457,10.0.111.191,2026-04-12T15:03:24.946740+00:00
tx_2696,card_2,m_231,3913.19,USD,VN,5999,d_351,10.0.74.217,2026-04-12T15:03:34.946749+00:00
tx_2697,card_20,m_200,13.79,USD,KZ,5411,d_277,10.0.59.214,2026-04-12T15:03:44.946758+00:00
tx_2698,card_14,m_244,63.37,USD,KZ,5411,d_482,10.0.7.197,2026-04-12T15:03:54.946766+00:00
tx_2699,card_28,m_123,90.28,USD,KZ,5411,d_323,10.0.149.36,2026-04-12T15:04:04.946775+00:00
tx_2700,card_17,m_71,125.16,USD,TR,5812,d_85,10.0.136.134,2026-04-12T15:04:14.946783+00:00
tx_2701,card_14,m_154,1838.98,USD,BR,7995,d_108,10.0.121.152,2026-04-12T15:04:24.946792+00:00
tx_2702,card_21,m_191,23.55,USD,TR,5732,d_198,10.0.75.149,2026-04-12T15:04:34.946801+00:00
tx_2703,card_26,m_180,157.75,USD,TR,5411,d_166,10.0.121.187,2026-04-12T15:04:44.946809+00:00
tx_2704,card_3,m_200,95.91,USD,KZ,5999,d_335,10.0.77.155,2026-04-12T15:04:54.946818+00:00
tx_2705,card_11,m_106,40.83,USD,KZ,5732,d_189,10.0.244.50,2026-04-12T15:05:04.946827+00:00
tx_2706,card_11,m_171,137.91,USD,TR,5812,d_432,10.0.41.42,2026-04-12T15:05:14.946835+00:00
tx_2707,card_14,m_16,3228.94,USD,BR,5812,d_419,10.0.237.178,2026-04-12T15:05:24.946845+00:00
tx_2708,card_13,m_241,49.33,USD,DE,5812,d_266,10.0.246.167,2026-04-12T15:05:34.946853+00:00
tx_2709,card_7,m_214,174.83,USD,US,5732,d_209,10.0.14.161,2026-04-12T15:05:44.946862+00:00
tx_2710,card_20,m_119,47.41,USD,KZ,5812,d_474,10.0.102.92,2026-04-12T15:05:54.946870+00:00
tx_2711,card_21,m_250,106.32,USD,KZ,5411,d_379,10.0.137.213,2026-04-12T15:06:04.946879+00:00
tx_2712,card_19,m_213,1650.14,USD,VN,5411,d_257,10.0.44.32,2026-04-12T15:06:14.946888+00:00
tx_2713,card_16,m_210,2176.44,USD,BR,5999,d_394,10.0.95.27,2026-04-12T15:06:24.946897+00:00
tx_2714,card_7,m_116,67.36,USD,KZ,5999,d_239,10.0.156.216,2026-04-12T15:06:34.946906+00:00
tx_2715,card_9,m_36,156.55,USD,TR,5812,d_153,10.0.156.113,2026-04-12T15:06:44.946915+00:00
tx_2716,card_13,m_253,1701.92,USD,BR,7995,d_473,10.0.98.213,2026-04-12T15:06:54.946924+00:00
tx_2717,card_5,m_130,23.78,USD,KZ,5812,d_50,10.0.46.134,2026-04-12T15:07:04.946933+00:00
tx_2718,card_14,m_135,44.48,USD,KZ,5732,d_151,10.0.190.10,2026-04-12T15:07:14.946941+00:00
tx_2719,card_2,m_74,176.91,USD,KZ,5732,d_300,10.0.214.38,2026-04-12T15:07:24.946950+00:00
tx_2720,card_21,m_286,3221.69,USD,ID,5812,d_441,10.0.237.108,2026-04-12T15:07:34.946959+00:00
tx_2721,card_21,m_10,55.68,USD,KZ,5812,d_499,10.0.175.10,2026-04-12T15:07:44.946967+00:00
tx_2722,card_27,m_181,109.62,USD,DE,5732,d_204,10.0.149.99,2026-04-12T15:07:54.946976+00:00
tx_2723,card_9,m_217,108.15,USD,US,5411,d_464,10.0.251.150,2026-04-12T15:08:04.946984+00:00
tx_2724,card_1,m_264,104.78,USD,TR,5999,d_118,10.0.7.237,2026-04-12T15:08:14.946998+00:00
tx_2725,card_10,m_187,2744.07,USD,ID,5411,d_130,10.0.127.209,2026-04-12T15:08:24.947021+00:00
tx_2726,card_18,m_102,33.89,USD,DE,5411,d_379,10.0.142.104,2026-04-12T15:08:34.947037+00:00
tx_2727,card_7,m_206,141.18,USD,TR,5999,d_287,10.0.230.248,2026-04-12T15:08:44.947048+00:00
tx_2728,card_22,m_44,34.38,USD,US,5812,d_203,10.0.101.142,2026-04-12T15:08:54.947057+00:00
tx_2729,card_22,m_80,4123.66,USD,ID,7995,d_465,10.0.181.246,2026-04-12T15:09:04.947067+00:00
tx_2730,card_6,m_284,18.50,USD,US,5999,d_104,10.0.244.75,2026-04-12T15:09:14.947076+00:00
tx_2731,card_16,m_177,46.57,USD,US,5732,d_211,10.0.202.168,2026-04-12T15:09:24.947084+00:00
tx_2732,card_2,m_244,161.66,USD,DE,5411,d_259,10.0.27.20,2026-04-12T15:09:34.947093+00:00
tx_2733,card_14,m_30,2211.89,USD,BR,7995,d_298,10.0.102.211,2026-04-12T15:09:44.947103+00:00
tx_2734,card_29,m_68,129.91,USD,DE,5999,d_132,10.0.64.90,2026-04-12T15:09:54.947112+00:00
tx_2735,card_5,m_180,86.97,USD,DE,5732,d_18,10.0.210.68,2026-04-12T15:10:04.947120+00:00
tx_2736,card_7,m_152,48.80,USD,US,5999,d_1,10.0.0.194,2026-04-12T15:10:14.947131+00:00
tx_2737,card_5,m_64,122.52,USD,TR,5812,d_168,10.0.128.49,2026-04-12T15:10:24.947143+00:00
tx_2738,card_13,m_177,104.07,USD,KZ,5411,d_387,10.0.84.31,2026-04-12T15:10:34.947154+00:00
tx_2739,card_7,m_261,1246.63,USD,VN,5411,d_96,10.0.217.231,2026-04-12T15:10:44.947167+00:00
tx_2740,card_4,m_202,100.60,USD,US,5999,d_419,10.0.197.97,2026-04-12T15:10:54.947179+00:00
tx_2741,card_15,m_261,107.24,USD,US,5732,d_496,10.0.247.50,2026-04-12T15:11:04.947189+00:00
tx_2742,card_7,m_42,59.26,USD,KZ,5999,d_463,10.0.26.72,2026-04-12T15:11:14.947198+00:00
tx_2743,card_23,m_44,3243.26,USD,BR,7995,d_239,10.0.32.104,2026-04-12T15:11:24.947207+00:00
tx_2744,card_21,m_49,170.91,USD,TR,5732,d_359,10.0.33.105,2026-04-12T15:11:34.947215+00:00
tx_2745,card_16,m_206,164.32,USD,TR,5732,d_99,10.0.163.122,2026-04-12T15:11:44.947225+00:00
tx_2746,card_6,m_47,13.59,USD,DE,5812,d_240,10.0.125.89,2026-04-12T15:11:54.947234+00:00
tx_2747,card_29,m_116,86.31,USD,TR,5411,d_326,10.0.198.230,2026-04-12T15:12:04.947242+00:00
tx_2748,card_7,m_101,97.94,USD,KZ,5411,d_424,10.0.213.2,2026-04-12T15:12:14.947250+00:00
tx_2749,card_17,m_44,25.22,USD,TR,5732,d_376,10.0.13.162,2026-04-12T15:12:24.947259+00:00
tx_2750,card_15,m_173,3177.11,USD,ID,5411,d_334,10.0.173.136,2026-04-12T15:12:34.947268+00:00
tx_2751,card_21,m_232,3145.31,USD,VN,5732,d_495,10.0.70.144,2026-04-12T15:12:44.947277+00:00
tx_2752,card_21,m_26,1939.47,USD,VN,5812,d_387,10.0.212.19,2026-04-12T15:12:54.947286+00:00
tx_2753,card_12,m_260,33.83,USD,KZ,5999,d_326,10.0.187.103,2026-04-12T15:13:04.947295+00:00
tx_2754,card_16,m_271,79.58,USD,DE,5411,d_225,10.0.92.144,2026-04-12T15:13:14.947303+00:00
tx_2755,card_24,m_122,145.20,USD,DE,5999,d_193,10.0.44.238,2026-04-12T15:13:24.947312+00:00
tx_2756,card_15,m_32,2639.78,USD,BR,5812,d_474,10.0.133.94,2026-04-12T15:13:34.947321+00:00
tx_2757,card_18,m_58,47.02,USD,TR,5411,d_65,10.0.8.148,2026-04-12T15:13:44.947363+00:00
tx_2758,card_22,m_195,23.07,USD,KZ,5812,d_486,10.0.121.23,2026-04-12T15:13:54.947373+00:00
tx_2759,card_7,m_57,156.14,USD,TR,5411,d_71,10.0.226.45,2026-04-12T15:14:04.947381+00:00
tx_2760,card_24,m_123,163.43,USD,TR,5999,d_266,10.0.167.171,2026-04-12T15:14:14.947390+00:00
tx_2761,card_12,m_68,47.74,USD,KZ,5812,d_490,10.0.25.84,2026-04-12T15:14:24.947399+00:00
tx_2762,card_30,m_128,119.68,USD,US,5411,d_368,10.0.83.153,2026-04-12T15:14:34.947408+00:00
tx_2763,card_13,m_36,141.22,USD,KZ,5812,d_368,10.0.97.74,2026-04-12T15:14:44.947416+00:00
tx_2764,card_26,m_12,3997.23,USD,ID,5411,d_369,10.0.117.100,2026-04-12T15:14:54.947425+00:00
tx_2765,card_5,m_37,4180.20,USD,ID,5999,d_438,10.0.82.77,2026-04-12T15:15:04.947435+00:00
tx_2766,card_12,m_273,83.69,USD,KZ,5999,d_499,10.0.42.63,2026-04-12T15:15:14.947443+00:00
tx_2767,card_3,m_211,1708.41,USD,BR,7995,d_217,10.0.97.160,2026-04-12T15:15:24.947452+00:00
tx_2768,card_13,m_151,157.60,USD,DE,5411,d_74,10.0.232.172,2026-04-12T15:15:34.947461+00:00
tx_2769,card_24,m_57,2835.59,USD,VN,5999,d_143,10.0.202.166,2026-04-12T15:15:44.947471+00:00
tx_2770,card_26,m_150,161.95,USD,DE,5812,d_77,10.0.160.189,2026-04-12T15:15:54.947479+00:00
tx_2771,card_7,m_45,105.63,USD,DE,5812,d_21,10.0.189.64,2026-04-12T15:16:04.947488+00:00
tx_2772,card_28,m_11,106.20,USD,DE,5411,d_72,10.0.231.217,2026-04-12T15:16:14.947497+00:00
tx_2773,card_29,m_171,16.79,USD,US,5732,d_67,10.0.40.249,2026-04-12T15:16:24.947506+00:00
tx_2774,card_23,m_74,87.56,USD,KZ,5732,d_367,10.0.74.246,2026-04-12T15:16:34.947515+00:00
tx_2775,card_10,m_143,134.70,USD,US,5999,d_102,10.0.184.243,2026-04-12T15:16:44.947523+00:00
tx_2776,card_11,m_65,131.32,USD,DE,5812,d_247,10.0.49.115,2026-04-12T15:16:54.947532+00:00
tx_2777,card_7,m_159,3203.88,USD,ID,7995,d_45,10.0.26.221,2026-04-12T15:17:04.947541+00:00
tx_2778,card_7,m_60,108.10,USD,KZ,5732,d_482,10.0.139.42,2026-04-12T15:17:14.947550+00:00
tx_2779,card_2,m_21,1102.98,USD,BR,7995,d_337,10.0.93.141,2026-04-12T15:17:24.947567+00:00
tx_2780,card_20,m_18,171.97,USD,US,5411,d_17,10.0.176.34,2026-04-12T15:17:34.947576+00:00
tx_2781,card_26,m_28,35.08,USD,US,5812,d_111,10.0.84.7,2026-04-12T15:17:44.947585+00:00
tx_2782,card_28,m_50,2177.33,USD,BR,7995,d_100,10.0.202.232,2026-04-12T15:17:54.947594+00:00
tx_2783,card_3,m_57,38.62,USD,KZ,5999,d_16,10.0.190.202,2026-04-12T15:18:04.947602+00:00
tx_2784,card_2,m_244,148.16,USD,KZ,5732,d_105,10.0.9.127,2026-04-12T15:18:14.947611+00:00
tx_2785,card_25,m_100,1036.70,USD,BR,7995,d_457,10.0.105.175,2026-04-12T15:18:24.947620+00:00
tx_2786,card_30,m_74,128.68,USD,DE,5411,d_101,10.0.191.186,2026-04-12T15:18:34.947629+00:00
tx_2787,card_27,m_288,165.12,USD,KZ,5732,d_59,10.0.128.190,2026-04-12T15:18:44.947637+00:00
tx_2788,card_23,m_128,3992.99,USD,ID,5999,d_96,10.0.18.157,2026-04-12T15:18:54.947647+00:00
tx_2789,card_20,m_216,1835.17,USD,VN,5999,d_425,10.0.147.203,2026-04-12T15:19:04.947656+00:00
tx_2790,card_14,m_141,72.84,USD,KZ,5411,d_324,10.0.214.24,2026-04-12T15:19:14.947665+00:00
tx_2791,card_22,m_1,125.19,USD,TR,5732,d_176,10.0.208.239,2026-04-12T15:19:24.947673+00:00
tx_2792,card_24,m_103,37.82,USD,KZ,5999,d_5,10.0.20.136,2026-04-12T15:19:34.947682+00:00
tx_2793,card_13,m_204,152.51,USD,US,5999,d_460,10.0.96.82,2026-04-12T15:19:44.947690+00:00
tx_2794,card_19,m_167,2177.60,USD,VN,5732,d_55,10.0.201.21,2026-04-12T15:19:54.947700+00:00
tx_2795,card_5,m_67,159.61,USD,US,5732,d_345,10.0.65.13,2026-04-12T15:20:04.947708+00:00
tx_2796,card_11,m_244,145.83,USD,TR,5812,d_491,10.0.193.109,2026-04-12T15:20:14.947717+00:00
tx_2797,card_24,m_93,139.81,USD,KZ,5812,d_44,10.0.24.28,2026-04-12T15:20:24.947725+00:00
tx_2798,card_26,m_107,35.78,USD,KZ,5999,d_408,10.0.217.28,2026-04-12T15:20:34.947734+00:00
tx_2799,card_17,m_211,66.09,USD,TR,5732,d_191,10.0.131.149,2026-04-12T15:20:44.947742+00:00
tx_2800,card_14,m_135,161.49,USD,KZ,5732,d_169,10.0.162.88,2026-04-12T15:20:54.947750+00:00
tx_2801,card_27,m_77,98.82,USD,KZ,5411,d_45,10.0.146.226,2026-04-12T15:21:04.947759+00:00
tx_2802,card_13,m_18,168.28,USD,DE,5999,d_34,10.0.202.52,2026-04-12T15:21:14.947767+00:00
tx_2803,card_18,m_213,3802.76,USD,BR,5999,d_411,10.0.42.87,2026-04-12T15:21:24.947776+00:00
tx_2804,card_18,m_39,149.41,USD,US,5999,d_357,10.0.244.195,2026-04-12T15:21:34.947785+00:00
tx_2805,card_15,m_92,1158.25,USD,BR,7995,d_219,10.0.194.71,2026-04-12T15:21:44.947794+00:00
tx_2806,card_24,m_18,3853.33,USD,BR,7995,d_222,10.0.84.91,2026-04-12T15:21:54.947803+00:00
tx_2807,card_22,m_128,27.31,USD,US,5732,d_278,10.0.243.137,2026-04-12T15:22:04.947812+00:00
tx_2808,card_25,m_265,3079.57,USD,ID,7995,d_30,10.0.165.185,2026-04-12T15:22:14.947821+00:00
tx_2809,card_9,m_40,50.64,USD,TR,5732,d_293,10.0.11.234,2026-04-12T15:22:24.947830+00:00
tx_2810,card_19,m_161,91.93,USD,KZ,5999,d_188,10.0.149.252,2026-04-12T15:22:34.947839+00:00
tx_2811,card_6,m_62,1218.84,USD,BR,7995,d_358,10.0.164.38,2026-04-12T15:22:44.947848+00:00
tx_2812,card_30,m_174,177.08,USD,KZ,5732,d_444,10.0.168.192,2026-04-12T15:22:54.947857+00:00
tx_2813,card_19,m_91,14.81,USD,KZ,5812,d_313,10.0.207.219,2026-04-12T15:23:04.947865+00:00
tx_2814,card_6,m_244,2930.91,USD,ID,7995,d_89,10.0.54.10,2026-04-12T15:23:14.947874+00:00
tx_2815,card_1,m_25,55.83,USD,DE,5732,d_428,10.0.93.124,2026-04-12T15:23:24.947883+00:00
tx_2816,card_1,m_167,26.56,USD,KZ,5999,d_137,10.0.194.109,2026-04-12T15:23:34.947891+00:00
tx_2817,card_6,m_4,61.61,USD,KZ,5732,d_399,10.0.207.115,2026-04-12T15:23:44.947900+00:00
tx_2818,card_27,m_45,126.20,USD,KZ,5732,d_165,10.0.77.12,2026-04-12T15:23:54.947908+00:00
tx_2819,card_18,m_143,169.42,USD,KZ,5812,d_440,10.0.169.146,2026-04-12T15:24:04.947917+00:00
tx_2820,card_26,m_118,3250.53,USD,ID,5732,d_487,10.0.5.82,2026-04-12T15:24:14.947926+00:00
tx_2821,card_4,m_95,47.82,USD,KZ,5812,d_238,10.0.155.74,2026-04-12T15:24:24.947935+00:00
tx_2822,card_27,m_264,109.47,USD,DE,5812,d_382,10.0.99.92,2026-04-12T15:24:34.947943+00:00
tx_2823,card_9,m_47,114.66,USD,KZ,5812,d_432,10.0.28.216,2026-04-12T15:24:44.947952+00:00
tx_2824,card_10,m_67,125.54,USD,US,5812,d_25,10.0.58.51,2026-04-12T15:24:54.947961+00:00
tx_2825,card_6,m_238,157.58,USD,US,5732,d_22,10.0.130.126,2026-04-12T15:25:04.947969+00:00
tx_2826,card_14,m_20,52.19,USD,DE,5812,d_379,10.0.96.29,2026-04-12T15:25:14.947978+00:00
tx_2827,card_5,m_82,45.66,USD,KZ,5732,d_482,10.0.207.136,2026-04-12T15:25:24.947986+00:00
tx_2828,card_9,m_64,2939.46,USD,ID,7995,d_149,10.0.78.227,2026-04-12T15:25:34.947995+00:00
tx_2829,card_3,m_59,175.02,USD,US,5812,d_391,10.0.17.127,2026-04-12T15:25:44.948004+00:00
tx_2830,card_4,m_135,152.01,USD,KZ,5999,d_230,10.0.112.106,2026-04-12T15:25:54.948012+00:00
tx_2831,card_20,m_259,89.50,USD,DE,5999,d_92,10.0.217.9,2026-04-12T15:26:04.948021+00:00
tx_2832,card_11,m_203,104.69,USD,DE,5732,d_96,10.0.145.69,2026-04-12T15:26:14.948029+00:00
tx_2833,card_10,m_122,93.83,USD,DE,5732,d_51,10.0.39.239,2026-04-12T15:26:24.948038+00:00
tx_2834,card_23,m_34,3248.74,USD,VN,5812,d_87,10.0.111.5,2026-04-12T15:26:34.948047+00:00
tx_2835,card_9,m_128,71.10,USD,KZ,5732,d_74,10.0.143.178,2026-04-12T15:26:44.948056+00:00
tx_2836,card_8,m_191,175.57,USD,US,5411,d_204,10.0.244.170,2026-04-12T15:26:54.948064+00:00
tx_2837,card_20,m_210,161.21,USD,DE,5732,d_204,10.0.182.163,2026-04-12T15:27:04.948073+00:00
tx_2838,card_15,m_159,928.89,USD,ID,5411,d_441,10.0.68.19,2026-04-12T15:27:14.948082+00:00
tx_2839,card_22,m_174,2158.18,USD,BR,5411,d_386,10.0.145.35,2026-04-12T15:27:24.948092+00:00
tx_2840,card_23,m_47,178.21,USD,KZ,5732,d_244,10.0.140.6,2026-04-12T15:27:34.948100+00:00
tx_2841,card_1,m_160,106.89,USD,KZ,5812,d_294,10.0.169.108,2026-04-12T15:27:44.948108+00:00
tx_2842,card_23,m_80,104.13,USD,US,5812,d_108,10.0.55.58,2026-04-12T15:27:54.948117+00:00
tx_2843,card_14,m_258,116.58,USD,DE,5732,d_369,10.0.247.43,2026-04-12T15:28:04.948125+00:00
tx_2844,card_8,m_64,29.63,USD,US,5732,d_248,10.0.152.96,2026-04-12T15:28:14.948134+00:00
tx_2845,card_12,m_289,32.83,USD,DE,5732,d_498,10.0.195.110,2026-04-12T15:28:24.948142+00:00
tx_2846,card_13,m_181,141.44,USD,DE,5812,d_68,10.0.56.67,2026-04-12T15:28:34.948173+00:00
tx_2847,card_20,m_176,34.83,USD,TR,5812,d_256,10.0.132.103,2026-04-12T15:28:44.948182+00:00
tx_2848,card_11,m_175,73.38,USD,TR,5999,d_257,10.0.90.40,2026-04-12T15:28:54.948191+00:00
tx_2849,card_20,m_286,168.55,USD,TR,5999,d_333,10.0.95.232,2026-04-12T15:29:04.948199+00:00
tx_2850,card_22,m_296,10.21,USD,KZ,5411,d_346,10.0.214.25,2026-04-12T15:29:14.948208+00:00
tx_2851,card_2,m_294,111.65,USD,US,5732,d_267,10.0.102.95,2026-04-12T15:29:24.948216+00:00
tx_2852,card_30,m_213,1653.77,USD,VN,5732,d_395,10.0.204.50,2026-04-12T15:29:34.948226+00:00
tx_2853,card_20,m_270,3972.92,USD,BR,7995,d_122,10.0.17.118,2026-04-12T15:29:44.948235+00:00
tx_2854,card_26,m_10,163.05,USD,KZ,5411,d_414,10.0.78.84,2026-04-12T15:29:54.948244+00:00
tx_2855,card_12,m_116,75.49,USD,US,5999,d_209,10.0.111.245,2026-04-12T15:30:04.948252+00:00
tx_2856,card_22,m_142,18.40,USD,TR,5999,d_125,10.0.146.3,2026-04-12T15:30:14.948261+00:00
tx_2857,card_7,m_88,3095.34,USD,VN,7995,d_389,10.0.30.221,2026-04-12T15:30:24.948270+00:00
tx_2858,card_30,m_281,37.85,USD,KZ,5999,d_116,10.0.253.195,2026-04-12T15:30:34.948278+00:00
tx_2859,card_15,m_221,4055.70,USD,VN,7995,d_4,10.0.4.240,2026-04-12T15:30:44.948288+00:00
tx_2860,card_9,m_45,146.08,USD,TR,5732,d_44,10.0.222.189,2026-04-12T15:30:54.948296+00:00
tx_2861,card_22,m_32,109.37,USD,KZ,5411,d_39,10.0.80.69,2026-04-12T15:31:04.948304+00:00
tx_2862,card_30,m_151,2892.57,USD,ID,5732,d_408,10.0.181.122,2026-04-12T15:31:14.948314+00:00
tx_2863,card_20,m_155,2704.53,USD,ID,7995,d_9,10.0.193.45,2026-04-12T15:31:24.948323+00:00
tx_2864,card_5,m_134,2022.82,USD,VN,5999,d_116,10.0.199.165,2026-04-12T15:31:34.948332+00:00
tx_2865,card_8,m_214,43.78,USD,US,5812,d_307,10.0.117.161,2026-04-12T15:31:44.948341+00:00
tx_2866,card_12,m_138,43.02,USD,TR,5999,d_27,10.0.15.30,2026-04-12T15:31:54.948349+00:00
tx_2867,card_18,m_22,149.22,USD,KZ,5999,d_337,10.0.6.81,2026-04-12T15:32:04.948358+00:00
tx_2868,card_20,m_259,3076.30,USD,VN,5812,d_335,10.0.171.232,2026-04-12T15:32:14.948367+00:00
tx_2869,card_22,m_243,80.88,USD,US,5411,d_63,10.0.229.102,2026-04-12T15:32:24.948375+00:00
tx_2870,card_29,m_243,1240.89,USD,VN,7995,d_499,10.0.205.115,2026-04-12T15:32:34.948385+00:00
tx_2871,card_11,m_142,109.63,USD,US,5411,d_218,10.0.45.218,2026-04-12T15:32:44.948393+00:00
tx_2872,card_16,m_263,137.00,USD,US,5999,d_240,10.0.174.99,2026-04-12T15:32:54.948402+00:00
tx_2873,card_27,m_171,29.69,USD,US,5812,d_376,10.0.244.153,2026-04-12T15:33:04.948411+00:00
tx_2874,card_15,m_224,62.77,USD,TR,5999,d_316,10.0.193.182,2026-04-12T15:33:14.948419+00:00
tx_2875,card_25,m_48,158.71,USD,DE,5732,d_231,10.0.254.57,2026-04-12T15:33:24.948428+00:00
tx_2876,card_12,m_58,96.17,USD,KZ,5732,d_26,10.0.232.68,2026-04-12T15:33:34.948436+00:00
tx_2877,card_8,m_118,78.47,USD,DE,5411,d_40,10.0.10.124,2026-04-12T15:33:44.948445+00:00
tx_2878,card_25,m_23,32.29,USD,TR,5812,d_266,10.0.180.126,2026-04-12T15:33:54.948453+00:00
tx_2879,card_27,m_290,102.95,USD,DE,5732,d_366,10.0.52.142,2026-04-12T15:34:04.948462+00:00
tx_2880,card_4,m_264,75.73,USD,KZ,5732,d_334,10.0.197.170,2026-04-12T15:34:14.948470+00:00
tx_2881,card_12,m_239,3476.23,USD,ID,7995,d_95,10.0.41.186,2026-04-12T15:34:24.948479+00:00
tx_2882,card_9,m_257,1307.20,USD,VN,5812,d_276,10.0.167.240,2026-04-12T15:34:34.948489+00:00
tx_2883,card_14,m_9,153.50,USD,KZ,5732,d_395,10.0.4.2,2026-04-12T15:34:44.948497+00:00
tx_2884,card_29,m_133,958.66,USD,ID,5812,d_352,10.0.230.101,2026-04-12T15:34:54.948506+00:00
tx_2885,card_26,m_95,104.22,USD,US,5411,d_429,10.0.161.245,2026-04-12T15:35:04.948515+00:00
tx_2886,card_12,m_133,21.33,USD,DE,5812,d_3,10.0.63.114,2026-04-12T15:35:14.948523+00:00
tx_2887,card_25,m_292,17.36,USD,TR,5812,d_220,10.0.45.213,2026-04-12T15:35:24.948532+00:00
tx_2888,card_28,m_226,29.96,USD,DE,5999,d_72,10.0.160.4,2026-04-12T15:35:34.948540+00:00
tx_2889,card_29,m_15,8.15,USD,KZ,5812,d_20,10.0.83.92,2026-04-12T15:35:44.948549+00:00
tx_2890,card_4,m_163,37.40,USD,KZ,5411,d_363,10.0.165.20,2026-04-12T15:35:54.948564+00:00
tx_2891,card_19,m_240,3771.27,USD,ID,7995,d_280,10.0.17.159,2026-04-12T15:36:04.948575+00:00
tx_2892,card_19,m_231,65.90,USD,TR,5411,d_368,10.0.20.66,2026-04-12T15:36:14.948583+00:00
tx_2893,card_12,m_95,27.32,USD,DE,5732,d_119,10.0.152.225,2026-04-12T15:36:24.948592+00:00
tx_2894,card_16,m_282,18.22,USD,KZ,5999,d_194,10.0.84.87,2026-04-12T15:36:34.948600+00:00
tx_2895,card_11,m_253,120.12,USD,TR,5812,d_361,10.0.172.74,2026-04-12T15:36:44.948608+00:00
tx_2896,card_12,m_160,103.94,USD,US,5411,d_328,10.0.72.139,2026-04-12T15:36:54.948617+00:00
tx_2897,card_20,m_11,100.16,USD,US,5411,d_363,10.0.104.151,2026-04-12T15:37:04.948625+00:00
tx_2898,card_24,m_42,177.88,USD,US,5812,d_285,10.0.42.38,2026-04-12T15:37:14.948634+00:00
tx_2899,card_25,m_232,105.33,USD,DE,5812,d_166,10.0.31.126,2026-04-12T15:37:24.948642+00:00
tx_2900,card_24,m_130,87.13,USD,US,5999,d_100,10.0.48.204,2026-04-12T15:37:34.948651+00:00
tx_2901,card_17,m_129,163.49,USD,KZ,5999,d_469,10.0.211.4,2026-04-12T15:37:44.948659+00:00
tx_2902,card_23,m_42,13.42,USD,US,5732,d_34,10.0.113.46,2026-04-12T15:37:54.948668+00:00
tx_2903,card_23,m_246,1953.01,USD,VN,5411,d_218,10.0.84.246,2026-04-12T15:38:04.948677+00:00
tx_2904,card_16,m_262,2697.05,USD,ID,7995,d_387,10.0.4.214,2026-04-12T15:38:14.948686+00:00
tx_2905,card_30,m_166,177.51,USD,KZ,5411,d_322,10.0.212.248,2026-04-12T15:38:24.948695+00:00
tx_2906,card_16,m_262,57.39,USD,US,5999,d_100,10.0.79.218,2026-04-12T15:38:34.948703+00:00
tx_2907,card_16,m_7,90.77,USD,DE,5411,d_59,10.0.170.96,2026-04-12T15:38:44.948711+00:00
tx_2908,card_9,m_223,56.57,USD,US,5411,d_463,10.0.142.5,2026-04-12T15:38:54.948720+00:00
tx_2909,card_13,m_123,13.95,USD,KZ,5999,d_179,10.0.141.102,2026-04-12T15:39:04.948728+00:00
tx_2910,card_23,m_121,42.50,USD,US,5812,d_152,10.0.72.135,2026-04-12T15:39:14.948737+00:00
tx_2911,card_5,m_115,7.79,USD,KZ,5812,d_46,10.0.160.168,2026-04-12T15:39:24.948745+00:00
tx_2912,card_27,m_117,2029.17,USD,VN,5999,d_354,10.0.92.53,2026-04-12T15:39:34.948754+00:00
tx_2913,card_11,m_171,68.41,USD,TR,5732,d_391,10.0.171.58,2026-04-12T15:39:44.948763+00:00
tx_2914,card_11,m_175,35.12,USD,DE,5812,d_464,10.0.241.97,2026-04-12T15:39:54.948771+00:00
tx_2915,card_26,m_276,26.89,USD,TR,5732,d_170,10.0.173.16,2026-04-12T15:40:04.948780+00:00
tx_2916,card_15,m_68,133.67,USD,TR,5732,d_30,10.0.189.152,2026-04-12T15:40:14.948788+00:00
tx_2917,card_5,m_279,70.69,USD,DE,5411,d_1,10.0.176.150,2026-04-12T15:40:24.948797+00:00
tx_2918,card_23,m_228,162.16,USD,US,5999,d_497,10.0.59.249,2026-04-12T15:40:34.948805+00:00
tx_2919,card_26,m_174,26.16,USD,DE,5411,d_89,10.0.81.228,2026-04-12T15:40:44.948813+00:00
tx_2920,card_22,m_242,3044.29,USD,ID,5812,d_344,10.0.220.80,2026-04-12T15:40:54.948822+00:00
tx_2921,card_13,m_53,33.82,USD,KZ,5812,d_463,10.0.68.48,2026-04-12T15:41:04.948831+00:00
tx_2922,card_11,m_179,44.75,USD,KZ,5411,d_297,10.0.119.39,2026-04-12T15:41:14.948839+00:00
tx_2923,card_2,m_78,2871.67,USD,BR,5732,d_248,10.0.224.169,2026-04-12T15:41:24.948849+00:00
